image_name,xmin,xmax,ymin,ymax,class_id
room2_dataCollector0002_20210413_im_gap_20210413-12_50_04.png,55,60,3,8,1
room2_dataCollector0002_20210413_im_gap_20210413-13_05_04.png,3,11,30,39,1
room2_dataCollector0002_20210413_im_gap_20210413-13_05_04.png,54,62,3,10,1
room2_dataCollector0002_20210413_im_gap_20210413-13_10_04.png,3,10,30,38,1
room2_dataCollector0002_20210413_im_gap_20210413-13_15_03.png,4,10,30,39,1
room2_dataCollector0002_20210413_im_gap_20210413-13_15_03.png,53,61,4,10,1
room2_dataCollector0002_20210413_im_gap_20210413-13_20_04.png,3,10,30,39,1
room2_dataCollector0002_20210413_im_gap_20210413-13_20_04.png,54,61,3,10,1
room2_dataCollector0002_20210413_im_gap_20210413-13_25_04.png,3,10,31,38,1
room2_dataCollector0002_20210413_im_gap_20210413-13_25_04.png,56,61,3,9,1
room2_dataCollector0002_20210413_im_gap_20210413-13_45_04.png,53,61,3,11,1
room2_dataCollector0002_20210413_im_gap_20210413-13_45_04.png,3,14,31,38,1
room2_dataCollector0002_20210413_im_gap_20210413-13_55_04.png,54,61,4,11,1
room2_dataCollector0002_20210413_im_gap_20210413-14_00_04.png,54,61,3,10,1
room2_dataCollector0002_20210413_im_gap_20210413-14_00_04.png,3,12,31,39,1
room2_dataCollector0002_20210413_im_gap_20210413-14_05_04.png,54,61,4,10,1
room2_dataCollector0002_20210413_im_gap_20210413-14_05_04.png,3,12,30,38,1
room2_dataCollector0002_20210413_im_gap_20210413-14_10_04.png,52,61,3,10,1
room2_dataCollector0002_20210413_im_gap_20210413-14_10_04.png,3,11,30,39,1
room2_dataCollector0002_20210413_im_gap_20210413-14_15_04.png,3,12,31,39,1
room2_dataCollector0002_20210413_im_gap_20210413-14_15_04.png,52,61,3,11,1
room2_dataCollector0002_20210413_im_gap_20210413-14_25_03.png,55,62,4,9,1
room2_dataCollector0002_20210413_im_gap_20210413-14_25_03.png,2,10,29,39,1
room2_dataCollector0002_20210413_im_gap_20210413-14_30_04.png,54,63,4,12,1
room2_dataCollector0002_20210413_im_gap_20210413-14_30_04.png,3,10,30,39,1
room2_dataCollector0002_20210413_im_gap_20210413-14_35_04.png,3,13,30,40,1
room2_dataCollector0002_20210413_im_gap_20210413-14_45_04.png,53,61,4,10,1
room2_dataCollector0002_20210413_im_gap_20210413-14_45_04.png,4,11,33,40,1
room2_dataCollector0002_20210413_im_gap_20210413-14_50_04.png,53,63,4,10,1
room2_dataCollector0002_20210413_im_gap_20210413-14_50_04.png,2,11,31,38,1
room2_dataCollector0002_20210413_im_gap_20210413-14_55_04.png,53,62,3,10,1
room2_dataCollector0002_20210413_im_gap_20210413-14_55_04.png,3,11,30,38,1
room2_dataCollector0002_20210413_im_gap_20210413-15_00_04.png,53,61,3,10,1
room2_dataCollector0002_20210413_im_gap_20210413-15_00_04.png,2,12,30,38,1
room2_dataCollector0002_20210413_im_gap_20210413-15_05_04.png,53,62,4,10,1
room2_dataCollector0002_20210413_im_gap_20210413-15_05_04.png,2,11,30,38,1
room2_dataCollector0002_20210413_im_gap_20210413-15_10_04.png,53,61,4,10,1
room2_dataCollector0002_20210413_im_gap_20210413-15_10_04.png,3,11,31,38,1
room2_dataCollector0002_20210413_im_gap_20210413-15_15_04.png,52,61,3,11,1
room2_dataCollector0002_20210413_im_gap_20210413-15_15_04.png,2,12,30,39,1
room2_dataCollector0002_20210413_im_gap_20210413-15_20_04.png,2,12,30,41,1
room2_dataCollector0002_20210413_im_gap_20210413-15_20_04.png,53,61,2,8,1
room2_dataCollector0002_20210413_im_gap_20210413-15_25_04.png,2,11,30,38,1
room2_dataCollector0002_20210413_im_gap_20210413-15_25_04.png,52,61,4,11,1
room2_dataCollector0002_20210413_im_gap_20210413-15_50_04.png,53,61,3,12,1
room2_dataCollector0002_20210413_im_gap_20210413-15_50_04.png,0,17,31,41,1
room2_dataCollector0002_20210413_im_gap_20210413-16_00_04.png,53,61,4,10,1
room2_dataCollector0002_20210413_im_gap_20210413-16_00_04.png,1,18,34,43,1
room2_dataCollector0002_20210413_im_gap_20210413-16_00_04.png,28,40,50,65,1
room2_dataCollector0002_20210413_im_gap_20210413-16_05_04.png,53,60,3,10,1
room2_dataCollector0002_20210413_im_gap_20210413-16_05_04.png,1,14,35,43,1
room2_dataCollector0002_20210413_im_gap_20210413-16_05_04.png,28,39,50,61,1
room2_dataCollector0002_20210413_im_gap_20210413-16_15_04.png,52,61,3,10,1
room2_dataCollector0002_20210413_im_gap_20210413-16_15_04.png,1,16,34,44,1
room2_dataCollector0002_20210413_im_gap_20210413-16_15_04.png,26,38,48,63,1
room2_dataCollector0002_20210413_im_gap_20210413-16_20_04.png,53,61,3,10,1
room2_dataCollector0002_20210413_im_gap_20210413-16_20_04.png,1,17,33,42,1
room2_dataCollector0002_20210413_im_gap_20210413-16_20_04.png,26,40,48,64,1
room2_dataCollector0002_20210413_im_gap_20210413-16_25_04.png,52,61,3,10,1
room2_dataCollector0002_20210413_im_gap_20210413-16_25_04.png,1,12,34,42,1
room2_dataCollector0002_20210413_im_gap_20210413-16_25_04.png,2,18,38,47,1
room2_dataCollector0002_20210413_im_gap_20210413-16_30_04.png,53,62,5,10,1
room2_dataCollector0002_20210413_im_gap_20210413-16_30_04.png,2,11,30,38,1
room2_dataCollector0002_20210413_im_gap_20210413-16_40_04.png,16,22,1,3,1
room2_dataCollector0002_20210413_im_gap_20210413-16_40_04.png,52,60,3,10,1
room2_dataCollector0002_20210413_im_gap_20210413-16_40_04.png,3,11,29,40,1
room2_dataCollector0002_20210413_im_gap_20210413-16_45_04.png,16,21,1,4,1
room2_dataCollector0002_20210413_im_gap_20210413-16_45_04.png,52,60,3,10,1
room2_dataCollector0002_20210413_im_gap_20210413-16_45_04.png,2,11,30,39,1
room2_dataCollector0002_20210413_im_gap_20210413-16_50_04.png,16,21,1,4,1
room2_dataCollector0002_20210413_im_gap_20210413-16_50_04.png,52,61,3,10,1
room2_dataCollector0002_20210413_im_gap_20210413-16_50_04.png,3,11,30,39,1
room2_dataCollector0002_20210413_im_gap_20210413-16_55_04.png,17,22,0,3,1
room2_dataCollector0002_20210413_im_gap_20210413-17_00_04.png,53,61,3,7,1
room2_dataCollector0002_20210413_im_gap_20210413-17_00_04.png,17,22,0,3,1
room2_dataCollector0002_20210413_im_gap_20210413-17_05_04.png,3,9,31,39,1
room2_dataCollector0002_20210413_im_gap_20210413-17_05_04.png,16,21,0,3,1
room2_dataCollector0002_20210413_im_gap_20210413-17_20_03.png,16,21,1,3,1
room2_dataCollector0002_20210413_im_gap_20210413-17_30_04.png,3,11,30,38,1
room2_dataCollector0002_20210413_im_gap_20210413-17_30_04.png,15,21,1,4,1
room2_dataCollector0002_20210413_im_gap_20210413-17_35_04.png,3,10,30,38,1
room2_dataCollector0002_20210413_im_gap_20210413-17_35_04.png,15,21,0,7,1
room2_dataCollector0002_20210413_im_gap_20210413-17_45_04.png,2,10,30,37,1
room2_dataCollector0002_20210413_im_gap_20210413-17_50_04.png,2,10,30,39,1
room2_dataCollector0002_20210413_im_gap_20210413-17_55_04.png,2,10,30,38,1
room2_dataCollector0002_20210413_im_gap_20210413-18_00_04.png,2,11,30,38,1
room2_dataCollector0002_20210413_im_gap_20210413-18_05_03.png,2,11,31,39,1
room2_dataCollector0002_20210413_im_gap_20210413-18_15_04.png,2,11,30,38,1
room2_dataCollector0002_20210413_im_gap_20210413-18_25_04.png,22,32,0,7,1
room2_dataCollector0002_20210413_im_gap_20210413-18_30_04.png,32,37,0,7,1
room2_dataCollector0002_20210413_im_gap_20210413-18_45_04.png,55,60,0,4,1
room2_dataCollector0002_20210430_im_gap_20210430-13_35_05.png,24,42,4,24,1
room2_dataCollector0002_20210430_im_gap_20210430-13_35_05.png,61,73,9,19,1
room2_dataCollector0002_20210430_im_gap_20210430-13_45_04.png,73,79,51,56,1
room2_dataCollector0002_20210430_im_gap_20210430-13_50_04.png,36,45,0,7,1
room2_dataCollector0002_20210430_im_gap_20210430-16_35_04.png,55,72,52,66,1
room2_dataCollector0002_20210430_im_gap_20210430-17_05_04.png,31,48,0,13,1
room2_dataCollector0002_20210517_im_gap_20210517-11_00_04.png,10,33,40,55,1
room2_dataCollector0002_20210517_im_gap_20210517-11_15_04.png,45,56,0,17,1
room2_dataCollector0002_20210517_im_gap_20210517-11_50_04.png,50,67,10,20,1
room2_dataCollector0002_20210517_im_gap_20210517-11_50_04.png,65,79,17,29,1
room2_dataCollector0002_20210517_im_gap_20210517-11_50_04.png,76,79,26,32,1
room2_dataCollector0002_20210517_im_gap_20210517-11_55_03.png,50,67,10,20,1
room2_dataCollector0002_20210517_im_gap_20210517-11_55_03.png,76,79,27,34,1
room2_dataCollector0002_20210517_im_gap_20210517-12_00_03.png,49,67,10,19,1
room2_dataCollector0002_20210517_im_gap_20210517-12_00_03.png,76,79,27,33,1
room2_dataCollector0002_20210517_im_gap_20210517-12_15_04.png,50,67,9,19,1
room2_dataCollector0002_20210517_im_gap_20210517-12_25_04.png,15,32,8,17,1
room2_dataCollector0002_20210517_im_gap_20210517-12_25_04.png,34,42,0,7,1
room2_dataCollector0002_20210517_im_gap_20210517-12_30_04.png,15,33,8,18,1
room2_dataCollector0002_20210517_im_gap_20210517-12_30_04.png,35,42,0,7,1
room2_dataCollector0002_20210517_im_gap_20210517-12_35_04.png,12,33,8,22,1
room2_dataCollector0002_20210517_im_gap_20210517-12_35_04.png,37,43,0,7,1
room2_dataCollector0002_20210517_im_gap_20210517-12_35_04.png,56,59,0,6,1
room2_dataCollector0002_20210517_im_gap_20210517-12_40_04.png,45,50,0,6,1
room2_dataCollector0002_20210517_im_gap_20210517-12_55_04.png,75,79,49,52,1
room2_dataCollector0002_20210517_im_gap_20210517-15_15_04.png,64,79,20,32,1
room2_dataCollector0002_20210517_im_gap_20210517-15_20_04.png,37,49,0,12,1
room2_dataCollector0002_20210517_im_gap_20210517-15_20_04.png,0,9,55,61,1
room2_dataCollector0002_20210517_im_gap_20210517-15_25_04.png,36,45,0,9,1
room2_dataCollector0002_20210517_im_gap_20210517-15_25_04.png,48,69,8,19,1
room2_dataCollector0002_20210517_im_gap_20210517-15_25_04.png,29,42,13,30,1
room2_dataCollector0002_20210517_im_gap_20210517-15_35_04.png,44,68,9,21,1
room2_dataCollector0002_20210517_im_gap_20210517-15_35_04.png,25,40,0,23,1
room2_dataCollector0002_20210517_im_gap_20210517-15_35_04.png,46,69,25,40,1
room2_dataCollector0002_20210517_im_gap_20210517-15_45_03.png,35,44,0,8,1
room2_dataCollector0002_20210517_im_gap_20210517-15_50_04.png,36,45,0,8,1
room2_dataCollector0002_20210517_im_gap_20210517-16_50_04.png,35,43,0,7,1
room2_dataCollector0002_20210517_im_gap_20210517-17_00_04.png,35,46,0,8,1
room2_dataCollector0002_20210517_im_gap_20210517-17_05_04.png,36,45,0,7,1
room2_dataCollector0002_20210517_im_gap_20210517-17_15_04.png,36,43,0,9,1
room2_dataCollector0002_20210517_im_gap_20210517-17_15_04.png,15,33,10,15,1
room2_dataCollector0002_20210517_im_gap_20210517-17_20_04.png,36,44,0,9,1
room2_dataCollector0002_20210517_im_gap_20210517-17_20_04.png,15,33,10,15,1
room2_dataCollector0002_20210517_im_gap_20210517-17_30_04.png,56,64,0,12,1
room2_dataCollector0002_20210517_im_gap_20210517-17_30_04.png,31,45,0,10,1
room2_dataCollector0002_20210517_im_gap_20210517-17_30_04.png,14,30,8,17,1
room2_dataCollector0002_20210517_im_gap_20210517-17_35_04.png,14,29,8,17,1
room2_dataCollector0002_20210517_im_gap_20210517-17_35_04.png,32,43,0,12,1
room2_dataCollector0002_20210518_im_gap_20210518-07_25_04.png,46,65,25,40,1
room2_dataCollector0002_20210518_im_gap_20210518-07_25_04.png,39,56,38,58,1
room2_dataCollector0002_20210518_im_gap_20210518-07_50_04.png,16,32,24,36,1
room2_dataCollector0002_20210518_im_gap_20210518-07_50_04.png,16,27,9,16,1
room2_dataCollector0002_20210518_im_gap_20210518-07_50_04.png,58,64,1,10,1
room2_dataCollector0002_20210518_im_gap_20210518-07_50_04.png,65,71,7,15,1
room2_dataCollector0002_20210518_im_gap_20210518-07_50_04.png,55,70,16,31,1
room2_dataCollector0002_20210518_im_gap_20210518-07_55_04.png,38,44,0,7,1
room2_dataCollector0002_20210518_im_gap_20210518-07_55_04.png,25,31,0,7,1
room2_dataCollector0002_20210518_im_gap_20210518-07_55_04.png,17,28,8,16,1
room2_dataCollector0002_20210518_im_gap_20210518-07_55_04.png,50,60,7,15,1
room2_dataCollector0002_20210518_im_gap_20210518-07_55_04.png,20,35,20,33,1
room2_dataCollector0002_20210518_im_gap_20210518-07_55_04.png,52,72,19,35,1
room2_dataCollector0002_20210518_im_gap_20210518-08_00_04.png,37,44,0,7,1
room2_dataCollector0002_20210518_im_gap_20210518-08_00_04.png,48,68,10,20,1
room2_dataCollector0002_20210518_im_gap_20210518-08_00_04.png,17,28,8,16,1
room2_dataCollector0002_20210518_im_gap_20210518-08_00_04.png,20,34,19,32,1
room2_dataCollector0002_20210518_im_gap_20210518-08_05_04.png,56,62,0,7,1
room2_dataCollector0002_20210518_im_gap_20210518-08_05_04.png,42,51,0,11,1
room2_dataCollector0002_20210518_im_gap_20210518-08_15_04.png,45,53,0,8,1
room2_dataCollector0002_20210518_im_gap_20210518-08_35_04.png,71,79,49,58,1
room2_dataCollector0002_20210518_im_gap_20210518-08_45_04.png,41,49,0,12,1
room2_dataCollector0002_20210518_im_gap_20210518-09_05_04.png,18,26,0,10,1
room2_dataCollector0002_20210518_im_gap_20210518-10_15_04.png,62,79,29,40,1
room2_dataCollector0002_20210518_im_gap_20210518-10_20_04.png,35,45,0,8,1
room2_dataCollector0002_20210518_im_gap_20210518-10_20_04.png,17,30,6,17,1
room2_dataCollector0002_20210518_im_gap_20210518-10_25_04.png,36,43,0,7,1
room2_dataCollector0002_20210518_im_gap_20210518-10_25_04.png,16,30,9,18,1
room2_dataCollector0002_20210518_im_gap_20210518-10_30_04.png,36,43,0,8,1
room2_dataCollector0002_20210518_im_gap_20210518-10_30_04.png,11,30,7,20,1
room2_dataCollector0002_20210518_im_gap_20210518-11_40_04.png,28,37,0,7,1
room2_dataCollector0002_20210518_im_gap_20210518-11_40_04.png,38,44,0,8,1
room2_dataCollector0002_20210518_im_gap_20210518-11_40_04.png,59,66,3,12,1
room2_dataCollector0002_20210518_im_gap_20210518-11_40_04.png,51,62,9,18,1
room2_dataCollector0002_20210518_im_gap_20210518-11_40_04.png,27,41,21,38,1
room2_dataCollector0002_20210518_im_gap_20210518-11_40_04.png,20,30,5,13,1
room2_dataCollector0002_20210518_im_gap_20210518-11_40_04.png,16,28,10,21,1
room2_dataCollector0002_20210518_im_gap_20210518-11_40_04.png,47,69,21,34,1
room2_dataCollector0002_20210518_im_gap_20210518-11_40_04.png,7,26,41,53,1
room2_dataCollector0002_20210518_im_gap_20210518-11_45_04.png,71,79,7,16,1
room2_dataCollector0002_20210518_im_gap_20210518-11_45_04.png,50,63,9,18,1
room2_dataCollector0002_20210518_im_gap_20210518-11_45_04.png,57,66,3,11,1
room2_dataCollector0002_20210518_im_gap_20210518-11_45_04.png,37,44,0,7,1
room2_dataCollector0002_20210518_im_gap_20210518-11_45_04.png,27,36,0,9,1
room2_dataCollector0002_20210518_im_gap_20210518-11_45_04.png,21,29,4,13,1
room2_dataCollector0002_20210518_im_gap_20210518-11_45_04.png,15,28,9,22,1
room2_dataCollector0002_20210518_im_gap_20210518-11_45_04.png,28,41,23,39,1
room2_dataCollector0002_20210518_im_gap_20210518-11_45_04.png,7,26,41,54,1
room2_dataCollector0002_20210518_im_gap_20210518-11_45_04.png,47,62,37,61,1
room2_dataCollector0002_20210518_im_gap_20210518-11_50_04.png,27,36,0,7,1
room2_dataCollector0002_20210518_im_gap_20210518-11_50_04.png,37,45,0,9,1
room2_dataCollector0002_20210518_im_gap_20210518-11_50_04.png,45,51,0,8,1
room2_dataCollector0002_20210518_im_gap_20210518-11_50_04.png,57,69,5,11,1
room2_dataCollector0002_20210518_im_gap_20210518-11_50_04.png,46,72,21,34,1
room2_dataCollector0002_20210518_im_gap_20210518-11_50_04.png,19,32,4,18,1
room2_dataCollector0002_20210518_im_gap_20210518-11_50_04.png,12,30,13,22,1
room2_dataCollector0002_20210518_im_gap_20210518-11_50_04.png,8,25,36,53,1
room2_dataCollector0002_20210518_im_gap_20210518-11_50_04.png,46,63,39,61,1
room2_dataCollector0002_20210518_im_gap_20210518-11_50_04.png,27,41,21,39,1
room2_dataCollector0002_20210518_im_gap_20210518-11_55_03.png,28,37,0,7,1
room2_dataCollector0002_20210518_im_gap_20210518-11_55_03.png,37,43,0,8,1
room2_dataCollector0002_20210518_im_gap_20210518-11_55_03.png,58,70,5,11,1
room2_dataCollector0002_20210518_im_gap_20210518-11_55_03.png,51,64,10,18,1
room2_dataCollector0002_20210518_im_gap_20210518-11_55_03.png,52,69,21,34,1
room2_dataCollector0002_20210518_im_gap_20210518-11_55_03.png,15,30,9,21,1
room2_dataCollector0002_20210518_im_gap_20210518-11_55_03.png,28,42,21,38,1
room2_dataCollector0002_20210518_im_gap_20210518-11_55_03.png,47,62,40,62,1
room2_dataCollector0002_20210518_im_gap_20210518-12_05_04.png,52,60,0,5,1
room2_dataCollector0002_20210518_im_gap_20210518-12_05_04.png,36,44,0,8,1
room2_dataCollector0002_20210518_im_gap_20210518-12_05_04.png,47,68,9,21,1
room2_dataCollector0002_20210518_im_gap_20210518-12_05_04.png,21,30,7,15,1
room2_dataCollector0002_20210518_im_gap_20210518-12_05_04.png,15,28,9,20,1
room2_dataCollector0002_20210518_im_gap_20210518-12_25_04.png,28,36,0,9,1
room2_dataCollector0002_20210518_im_gap_20210518-12_25_04.png,49,68,10,21,1
room2_dataCollector0002_20210518_im_gap_20210518-12_30_04.png,40,48,0,7,1
room2_dataCollector0002_20210518_im_gap_20210518-12_30_04.png,55,60,0,7,1
room2_dataCollector0002_20210518_im_gap_20210518-12_35_04.png,31,36,0,5,1
room2_dataCollector0002_20210518_im_gap_20210518-12_35_04.png,37,46,0,8,1
room2_dataCollector0002_20210518_im_gap_20210518-12_35_04.png,33,42,5,19,1
room2_dataCollector0002_20210518_im_gap_20210518-12_40_04.png,38,44,0,8,1
room2_dataCollector0002_20210518_im_gap_20210518-12_40_04.png,28,36,0,8,1
room2_dataCollector0002_20210518_im_gap_20210518-12_40_04.png,17,27,9,20,1
room2_dataCollector0002_20210518_im_gap_20210518-12_45_04.png,38,44,0,8,1
room2_dataCollector0002_20210518_im_gap_20210518-12_45_04.png,27,34,0,7,1
room2_dataCollector0002_20210518_im_gap_20210518-12_45_04.png,14,28,12,21,1
room2_dataCollector0002_20210518_im_gap_20210518-12_50_04.png,38,44,0,8,1
room2_dataCollector0002_20210518_im_gap_20210518-12_50_04.png,26,33,0,7,1
room2_dataCollector0002_20210518_im_gap_20210518-12_50_04.png,13,28,12,21,1
room2_dataCollector0002_20210518_im_gap_20210518-12_55_04.png,36,44,0,9,1
room2_dataCollector0002_20210518_im_gap_20210518-12_55_04.png,28,33,0,7,1
room2_dataCollector0002_20210518_im_gap_20210518-14_25_04.png,56,63,0,8,1
room2_dataCollector0002_20210518_im_gap_20210518-14_30_03.png,33,38,0,5,1
room2_dataCollector0002_20210518_im_gap_20210518-14_35_03.png,32,38,0,6,1
room2_dataCollector0002_20210518_im_gap_20210518-14_45_04.png,31,38,0,6,1
room2_dataCollector0002_20210518_im_gap_20210518-14_50_04.png,31,44,18,34,1
room2_dataCollector0002_20210518_im_gap_20210518-14_50_04.png,50,61,10,20,1
room2_dataCollector0002_20210518_im_gap_20210518-14_50_04.png,32,38,0,6,1
room2_dataCollector0002_20210518_im_gap_20210518-14_55_04.png,32,43,16,35,1
room2_dataCollector0002_20210518_im_gap_20210518-14_55_04.png,50,62,9,20,1
room2_dataCollector0002_20210518_im_gap_20210518-14_55_04.png,31,40,0,7,1
room2_dataCollector0002_20210518_im_gap_20210518-11_05_04.png,46,50,0,5,1
room2_dataCollector0002_20210518_im_gap_20210518-11_05_04.png,15,28,10,17,1
room2_dataCollector0002_20210518_im_gap_20210518-11_10_04.png,36,42,0,7,1
room2_dataCollector0002_20210518_im_gap_20210518-11_10_04.png,16,27,9,16,1
room2_dataCollector0002_20210518_im_gap_20210518-11_15_04.png,36,42,0,7,1
room2_dataCollector0002_20210518_im_gap_20210518-11_15_04.png,15,28,9,15,1
room2_dataCollector0002_20210518_im_gap_20210518-11_25_04.png,36,44,0,8,1
room2_dataCollector0002_20210518_im_gap_20210518-11_25_04.png,15,28,10,17,1
room2_dataCollector0002_20210518_im_gap_20210518-11_30_04.png,24,38,19,36,1
room2_dataCollector0002_20210518_im_gap_20210518-11_30_04.png,20,28,5,12,1
room2_dataCollector0002_20210518_im_gap_20210518-11_30_04.png,16,28,9,20,1
room2_dataCollector0002_20210518_im_gap_20210518-11_30_04.png,41,51,0,13,1
room2_dataCollector0002_20210518_im_gap_20210518-11_30_04.png,38,44,0,4,1
room2_dataCollector0002_20210518_im_gap_20210518-11_30_04.png,59,64,10,16,1
room2_dataCollector0002_20210518_im_gap_20210518-11_30_04.png,47,62,7,29,1
room2_dataCollector0002_20210518_im_gap_20210518-11_30_04.png,45,59,34,47,1
room2_dataCollector0002_20210518_im_gap_20210518-11_35_04.png,52,63,9,17,1
room2_dataCollector0002_20210518_im_gap_20210518-11_35_04.png,50,65,19,31,1
room2_dataCollector0002_20210518_im_gap_20210518-11_35_04.png,38,43,0,7,1
room2_dataCollector0002_20210518_im_gap_20210518-11_35_04.png,28,37,0,7,1
room2_dataCollector0002_20210518_im_gap_20210518-11_35_04.png,21,29,5,13,1
room2_dataCollector0002_20210518_im_gap_20210518-11_35_04.png,16,27,9,21,1
room2_dataCollector0002_20210518_im_gap_20210518-11_35_04.png,24,38,20,36,1
room2_dataCollector0002_20210518_im_gap_20210518-11_35_04.png,41,54,40,54,1
room2_dataCollector0002_20210518_im_gap_20210518-15_15_04.png,13,29,13,34,1
room2_dataCollector0002_20210518_im_gap_20210518-15_30_04.png,31,39,0,6,1
room2_dataCollector0002_20210518_im_gap_20210518-15_45_04.png,31,39,0,7,1
room2_dataCollector0002_20210518_im_gap_20210518-15_50_04.png,31,39,0,7,1
room2_dataCollector0002_20210518_im_gap_20210518-16_10_04.png,61,72,4,15,1
room2_dataCollector0002_20210518_im_gap_20210518-16_15_04.png,30,50,1,6,1
room2_dataCollector0002_20210518_im_gap_20210518-16_15_04.png,62,71,4,15,1
room2_dataCollector0002_20210518_im_gap_20210518-16_25_04.png,36,42,0,7,1
room2_dataCollector0002_20210518_im_gap_20210518-16_25_04.png,14,28,11,22,1
room2_dataCollector0002_20210518_im_gap_20210518-16_30_04.png,35,43,0,8,1
room2_dataCollector0002_20210518_im_gap_20210518-16_30_04.png,17,32,9,21,1
room2_dataCollector0002_20210518_im_gap_20210518-16_30_04.png,45,57,7,25,1
room2_dataCollector0002_20210518_im_gap_20210518-16_35_04.png,37,43,0,8,1
room2_dataCollector0002_20210518_im_gap_20210518-16_35_04.png,14,28,10,22,1
room2_dataCollector0002_20210518_im_gap_20210518-16_50_04.png,42,61,15,30,1
room2_dataCollector0002_20210518_im_gap_20210518-16_50_04.png,48,67,11,20,1
room2_dataCollector0002_20210518_im_gap_20210518-16_55_04.png,44,67,11,21,1
room2_dataCollector0002_20210518_im_gap_20210518-16_55_04.png,45,58,21,41,1
room2_dataCollector0002_20210518_im_gap_20210518-17_05_04.png,30,38,0,7,1
room2_dataCollector0002_20210518_im_gap_20210518-17_10_04.png,31,39,0,7,1
room2_dataCollector0002_20210518_im_gap_20210518-17_15_04.png,31,38,0,7,1
room2_dataCollector0002_20210518_im_gap_20210518-17_20_04.png,30,38,0,7,1
room2_dataCollector0002_20210518_im_gap_20210518-17_25_04.png,31,38,0,7,1
room2_dataCollector0002_20210518_im_gap_20210518-17_30_04.png,29,43,0,8,1
room2_dataCollector0002_20210518_im_gap_20210518-17_40_04.png,30,39,0,7,1
room2_dataCollector0002_20210518_im_gap_20210518-17_40_04.png,12,30,11,20,1
room2_dataCollector0002_20210518_im_gap_20210518-17_50_04.png,13,29,10,18,1
room2_dataCollector0002_20210518_im_gap_20210518-17_50_04.png,30,39,0,7,1
room2_dataCollector0002_20210518_im_gap_20210518-18_00_04.png,36,46,0,11,1
room2_dataCollector0002_20210518_im_gap_20210518-18_05_04.png,66,78,6,13,1
room2_dataCollector0002_20210518_im_gap_20210518-18_05_04.png,73,79,14,22,1
room2_dataCollector0002_20210518_im_gap_20210518-18_45_04.png,72,79,9,13,1
room2_dataCollector0002_20210518_im_gap_20210518-18_50_04.png,61,75,35,51,1
room2_dataCollector0002_20210518_im_gap_20210518-18_55_04.png,60,66,1,9,1
room2_dataCollector0002_20210518_im_gap_20210518-18_55_04.png,67,79,23,33,1
room2_dataCollector0002_20210520_im_gap_20210520-07_45_04.png,17,29,5,16,1
room2_dataCollector0002_20210520_im_gap_20210520-07_45_04.png,35,43,0,8,1
room2_dataCollector0002_20210520_im_gap_20210520-07_45_04.png,55,62,0,11,1
room2_dataCollector0002_20210520_im_gap_20210520-07_45_04.png,37,50,21,38,1
room2_dataCollector0002_20210520_im_gap_20210520-07_50_04.png,37,43,0,6,1
room2_dataCollector0002_20210520_im_gap_20210520-07_50_04.png,17,30,8,15,1
room2_dataCollector0002_20210520_im_gap_20210520-07_50_04.png,48,67,11,21,1
room2_dataCollector0002_20210520_im_gap_20210520-07_50_04.png,37,50,21,37,1
room2_dataCollector0002_20210520_im_gap_20210520-07_55_04.png,37,42,0,6,1
room2_dataCollector0002_20210520_im_gap_20210520-07_55_04.png,15,30,7,15,1
room2_dataCollector0002_20210520_im_gap_20210520-07_55_04.png,49,67,13,21,1
room2_dataCollector0002_20210520_im_gap_20210520-07_55_04.png,36,49,20,36,1
room2_dataCollector0002_20210520_im_gap_20210520-08_00_04.png,37,42,0,6,1
room2_dataCollector0002_20210520_im_gap_20210520-08_00_04.png,50,67,12,21,1
room2_dataCollector0002_20210520_im_gap_20210520-08_00_04.png,38,50,22,37,1
room2_dataCollector0002_20210520_im_gap_20210520-08_00_04.png,27,34,0,5,1
room2_dataCollector0002_20210520_im_gap_20210520-08_00_04.png,17,25,7,14,1
room2_dataCollector0002_20210520_im_gap_20210520-08_00_04.png,23,32,4,22,1
room2_dataCollector0002_20210520_im_gap_20210520-08_10_04.png,16,27,13,22,1
room2_dataCollector0002_20210520_im_gap_20210520-08_10_04.png,16,29,8,14,1
room2_dataCollector0002_20210520_im_gap_20210520-08_10_04.png,26,35,0,7,1
room2_dataCollector0002_20210520_im_gap_20210520-08_10_04.png,38,43,0,7,1
room2_dataCollector0002_20210520_im_gap_20210520-08_10_04.png,52,64,7,18,1
room2_dataCollector0002_20210520_im_gap_20210520-08_10_04.png,44,66,19,29,1
room2_dataCollector0002_20210520_im_gap_20210520-08_10_04.png,32,46,22,37,1
room2_dataCollector0002_20210520_im_gap_20210520-08_15_04.png,16,27,14,22,1
room2_dataCollector0002_20210520_im_gap_20210520-08_15_04.png,16,28,9,15,1
room2_dataCollector0002_20210520_im_gap_20210520-08_15_04.png,25,36,0,7,1
room2_dataCollector0002_20210520_im_gap_20210520-08_15_04.png,39,44,0,7,1
room2_dataCollector0002_20210520_im_gap_20210520-08_15_04.png,51,63,8,19,1
room2_dataCollector0002_20210520_im_gap_20210520-08_15_04.png,49,64,20,30,1
room2_dataCollector0002_20210520_im_gap_20210520-08_15_04.png,33,46,22,37,1
room2_dataCollector0002_20210520_im_gap_20210520-08_20_03.png,52,63,7,17,1
room2_dataCollector0002_20210520_im_gap_20210520-08_20_03.png,16,29,9,15,1
